timestamp,session_id,activity,left_ear,right_ear,average_ear
25.79,mixed_004,mixed_study,0.26274,0.29227,0.27751
25.823,mixed_004,mixed_study,0.25981,0.2881,0.27395
25.857,mixed_004,mixed_study,0.26439,0.28604,0.27522
25.89,mixed_004,mixed_study,0.25956,0.29496,0.27726
25.923,mixed_004,mixed_study,0.25923,0.29278,0.276
25.957,mixed_004,mixed_study,0.25808,0.28413,0.2711
25.99,mixed_004,mixed_study,0.25591,0.28803,0.27197
26.023,mixed_004,mixed_study,0.2531,0.29428,0.27369
26.056,mixed_004,mixed_study,0.25596,0.29776,0.27686
26.09,mixed_004,mixed_study,0.25451,0.29441,0.27446
26.123,mixed_004,mixed_study,0.25528,0.29157,0.27342
26.157,mixed_004,mixed_study,0.25496,0.29672,0.27584
26.19,mixed_004,mixed_study,0.25536,0.28949,0.27243
26.223,mixed_004,mixed_study,0.24297,0.30786,0.27541
26.257,mixed_004,mixed_study,0.21978,0.25704,0.23841
26.29,mixed_004,mixed_study,0.22337,0.2421,0.23273
26.324,mixed_004,mixed_study,0.21577,0.2412,0.22848
26.356,mixed_004,mixed_study,0.22485,0.2379,0.23138
26.39,mixed_004,mixed_study,0.22621,0.24558,0.2359
26.423,mixed_004,mixed_study,0.22144,0.24465,0.23304
26.458,mixed_004,mixed_study,0.22449,0.25187,0.23818
26.49,mixed_004,mixed_study,0.2257,0.23796,0.23183
26.523,mixed_004,mixed_study,0.22556,0.23811,0.23183
26.557,mixed_004,mixed_study,0.22584,0.23877,0.2323
26.59,mixed_004,mixed_study,0.22366,0.24033,0.23199
26.623,mixed_004,mixed_study,0.22387,0.24292,0.2334
26.657,mixed_004,mixed_study,0.2235,0.23716,0.23033
26.69,mixed_004,mixed_study,0.22404,0.23752,0.23078
26.724,mixed_004,mixed_study,0.22393,0.23606,0.23
26.757,mixed_004,mixed_study,0.226,0.24069,0.23334
26.79,mixed_004,mixed_study,0.22266,0.23661,0.22963
26.823,mixed_004,mixed_study,0.2157,0.23864,0.22717
26.857,mixed_004,mixed_study,0.21536,0.23713,0.22625
26.89,mixed_004,mixed_study,0.21643,0.23689,0.22666
26.925,mixed_004,mixed_study,0.2175,0.23765,0.22757
26.956,mixed_004,mixed_study,0.21733,0.24113,0.22923
26.99,mixed_004,mixed_study,0.21335,0.24322,0.22829
27.024,mixed_004,mixed_study,0.21609,0.23891,0.2275
27.057,mixed_004,mixed_study,0.2131,0.23997,0.22654
27.091,mixed_004,mixed_study,0.21437,0.24478,0.22958
27.124,mixed_004,mixed_study,0.21388,0.23693,0.2254
27.157,mixed_004,mixed_study,0.21194,0.23879,0.22536
27.191,mixed_004,mixed_study,0.20881,0.24094,0.22488
27.224,mixed_004,mixed_study,0.21115,0.24595,0.22855
27.257,mixed_004,mixed_study,0.20459,0.23829,0.22144
27.291,mixed_004,mixed_study,0.23534,0.27505,0.2552
27.325,mixed_004,mixed_study,0.26788,0.32897,0.29843
27.357,mixed_004,mixed_study,0.28618,0.36437,0.32527
27.39,mixed_004,mixed_study,0.2968,0.36579,0.33129
27.424,mixed_004,mixed_study,0.30679,0.36871,0.33775
27.457,mixed_004,mixed_study,0.30458,0.36152,0.33305
27.49,mixed_004,mixed_study,0.30652,0.36448,0.3355
27.525,mixed_004,mixed_study,0.30386,0.35892,0.33139
27.558,mixed_004,mixed_study,0.30456,0.3599,0.33223
27.591,mixed_004,mixed_study,0.30466,0.3576,0.33113
27.626,mixed_004,mixed_study,0.3052,0.35453,0.32987
27.658,mixed_004,mixed_study,0.30328,0.35635,0.32982
27.691,mixed_004,mixed_study,0.29958,0.35025,0.32491
27.724,mixed_004,mixed_study,0.29446,0.35349,0.32398
27.758,mixed_004,mixed_study,0.29493,0.35424,0.32459
27.791,mixed_004,mixed_study,0.29346,0.35628,0.32487
27.824,mixed_004,mixed_study,0.29712,0.35457,0.32585
27.857,mixed_004,mixed_study,0.29666,0.35104,0.32385
27.891,mixed_004,mixed_study,0.29707,0.35221,0.32464
27.924,mixed_004,mixed_study,0.29558,0.35648,0.32603
27.958,mixed_004,mixed_study,0.29752,0.3557,0.32661
27.99,mixed_004,mixed_study,0.29468,0.35613,0.3254
28.024,mixed_004,mixed_study,0.29457,0.35583,0.3252
28.058,mixed_004,mixed_study,0.29771,0.35264,0.32518
28.091,mixed_004,mixed_study,0.29289,0.35641,0.32465
28.124,mixed_004,mixed_study,0.29547,0.35621,0.32584
28.158,mixed_004,mixed_study,0.29632,0.35389,0.32511
28.191,mixed_004,mixed_study,0.29604,0.35327,0.32466
28.224,mixed_004,mixed_study,0.29385,0.35288,0.32336
28.258,mixed_004,mixed_study,0.29864,0.35125,0.32495
28.29,mixed_004,mixed_study,0.29741,0.35248,0.32494
28.325,mixed_004,mixed_study,0.30101,0.34763,0.32432
28.358,mixed_004,mixed_study,0.29075,0.35467,0.32271
28.391,mixed_004,mixed_study,0.2915,0.35567,0.32359
28.424,mixed_004,mixed_study,0.28961,0.35986,0.32473
28.458,mixed_004,mixed_study,0.28822,0.36336,0.32579
28.491,mixed_004,mixed_study,0.28734,0.35477,0.32105
28.524,mixed_004,mixed_study,0.29105,0.36136,0.32621
28.558,mixed_004,mixed_study,0.28932,0.36095,0.32514
28.591,mixed_004,mixed_study,0.29138,0.36655,0.32897
28.625,mixed_004,mixed_study,0.28732,0.36424,0.32578
28.658,mixed_004,mixed_study,0.29024,0.36611,0.32818
28.692,mixed_004,mixed_study,0.29018,0.36335,0.32677
28.724,mixed_004,mixed_study,0.2883,0.36686,0.32758
28.758,mixed_004,mixed_study,0.29183,0.36485,0.32834
28.791,mixed_004,mixed_study,0.28878,0.36344,0.32611
28.825,mixed_004,mixed_study,0.28918,0.36639,0.32778
28.858,mixed_004,mixed_study,0.28919,0.36332,0.32625
28.891,mixed_004,mixed_study,0.2907,0.36706,0.32888
28.925,mixed_004,mixed_study,0.27318,0.34734,0.31026
28.957,mixed_004,mixed_study,0.22261,0.24436,0.23349
28.992,mixed_004,mixed_study,0.06982,0.11624,0.09303
29.025,mixed_004,mixed_study,0.037,0.09786,0.06743
29.058,mixed_004,mixed_study,0.02759,0.11195,0.06977
29.091,mixed_004,mixed_study,0.05156,0.12873,0.09014
29.124,mixed_004,mixed_study,0.07142,0.16054,0.11598
29.159,mixed_004,mixed_study,0.11103,0.21933,0.16518
29.191,mixed_004,mixed_study,0.15191,0.23469,0.1933
29.224,mixed_004,mixed_study,0.20234,0.2409,0.22162
29.259,mixed_004,mixed_study,0.20109,0.24766,0.22438
29.291,mixed_004,mixed_study,0.20781,0.25069,0.22925
29.325,mixed_004,mixed_study,0.2112,0.25622,0.23371
29.359,mixed_004,mixed_study,0.21429,0.25687,0.23558
29.392,mixed_004,mixed_study,0.21808,0.26243,0.24025
29.426,mixed_004,mixed_study,0.21929,0.26948,0.24439
29.459,mixed_004,mixed_study,0.21772,0.27241,0.24507
29.493,mixed_004,mixed_study,0.21943,0.26965,0.24454
29.525,mixed_004,mixed_study,0.2229,0.26488,0.24389
29.558,mixed_004,mixed_study,0.21973,0.2646,0.24216
29.592,mixed_004,mixed_study,0.22039,0.26905,0.24472
29.626,mixed_004,mixed_study,0.22027,0.26652,0.24339
29.659,mixed_004,mixed_study,0.22165,0.27392,0.24778
29.691,mixed_004,mixed_study,0.22362,0.27635,0.24998
29.724,mixed_004,mixed_study,0.22235,0.27463,0.24849
29.758,mixed_004,mixed_study,0.22266,0.29216,0.25741
29.792,mixed_004,mixed_study,0.23117,0.30066,0.26592
29.825,mixed_004,mixed_study,0.23423,0.30246,0.26834
29.859,mixed_004,mixed_study,0.23595,0.30152,0.26873
29.892,mixed_004,mixed_study,0.23504,0.30797,0.27151
29.926,mixed_004,mixed_study,0.23835,0.30968,0.27402
29.959,mixed_004,mixed_study,0.23609,0.30151,0.2688
29.992,mixed_004,mixed_study,0.24235,0.29671,0.26953
30.025,mixed_004,mixed_study,0.23885,0.2895,0.26417
30.058,mixed_004,mixed_study,0.23891,0.29284,0.26587
30.092,mixed_004,mixed_study,0.23781,0.2954,0.26661
30.125,mixed_004,mixed_study,0.24064,0.29241,0.26652
30.159,mixed_004,mixed_study,0.23927,0.2934,0.26634
30.192,mixed_004,mixed_study,0.23816,0.29367,0.26591
30.225,mixed_004,mixed_study,0.23928,0.29809,0.26869
30.259,mixed_004,mixed_study,0.24173,0.29587,0.2688
30.292,mixed_004,mixed_study,0.24374,0.29721,0.27048
30.325,mixed_004,mixed_study,0.2424,0.30767,0.27504
30.359,mixed_004,mixed_study,0.2454,0.30265,0.27403
30.392,mixed_004,mixed_study,0.24317,0.30431,0.27374
30.425,mixed_004,mixed_study,0.24054,0.30522,0.27288
30.459,mixed_004,mixed_study,0.2389,0.31154,0.27522
30.493,mixed_004,mixed_study,0.23987,0.30655,0.27321
30.526,mixed_004,mixed_study,0.2393,0.30361,0.27145
30.558,mixed_004,mixed_study,0.24165,0.30882,0.27523
30.593,mixed_004,mixed_study,0.24186,0.3071,0.27448
30.626,mixed_004,mixed_study,0.23707,0.30564,0.27136
30.659,mixed_004,mixed_study,0.23825,0.30054,0.26939
30.692,mixed_004,mixed_study,0.24066,0.29701,0.26884
30.726,mixed_004,mixed_study,0.24158,0.30453,0.27306
30.759,mixed_004,mixed_study,0.23953,0.30644,0.27299
30.792,mixed_004,mixed_study,0.23575,0.30598,0.27086
30.825,mixed_004,mixed_study,0.24075,0.31193,0.27634
30.859,mixed_004,mixed_study,0.24973,0.3286,0.28916
30.892,mixed_004,mixed_study,0.27673,0.34308,0.3099
30.925,mixed_004,mixed_study,0.28125,0.35267,0.31696
30.96,mixed_004,mixed_study,0.27383,0.35469,0.31426
30.992,mixed_004,mixed_study,0.27657,0.35668,0.31662
31.025,mixed_004,mixed_study,0.2811,0.35947,0.32029
31.06,mixed_004,mixed_study,0.28035,0.35514,0.31774
31.092,mixed_004,mixed_study,0.28437,0.36006,0.32221
31.126,mixed_004,mixed_study,0.28186,0.35778,0.31982
31.16,mixed_004,mixed_study,0.28756,0.35609,0.32183
31.192,mixed_004,mixed_study,0.2919,0.35494,0.32342
31.226,mixed_004,mixed_study,0.29073,0.3638,0.32726
31.259,mixed_004,mixed_study,0.29027,0.36309,0.32668
31.293,mixed_004,mixed_study,0.29109,0.36637,0.32873
31.325,mixed_004,mixed_study,0.29461,0.3641,0.32935
31.36,mixed_004,mixed_study,0.29818,0.36365,0.33091
31.393,mixed_004,mixed_study,0.29647,0.35788,0.32717
31.426,mixed_004,mixed_study,0.2922,0.35776,0.32498
31.46,mixed_004,mixed_study,0.29898,0.36476,0.33187
31.493,mixed_004,mixed_study,0.29584,0.3643,0.33007
31.526,mixed_004,mixed_study,0.29805,0.36329,0.33067
31.559,mixed_004,mixed_study,0.29816,0.36799,0.33308
31.593,mixed_004,mixed_study,0.29268,0.36404,0.32836
31.626,mixed_004,mixed_study,0.30138,0.36419,0.33279
31.659,mixed_004,mixed_study,0.30005,0.36297,0.33151
31.693,mixed_004,mixed_study,0.29703,0.36312,0.33008
31.726,mixed_004,mixed_study,0.29738,0.36268,0.33003
31.758,mixed_004,mixed_study,0.30103,0.36241,0.33172
31.793,mixed_004,mixed_study,0.2999,0.35865,0.32928
31.826,mixed_004,mixed_study,0.29977,0.36039,0.33008
31.86,mixed_004,mixed_study,0.30049,0.35856,0.32953
31.892,mixed_004,mixed_study,0.29728,0.36305,0.33016
31.926,mixed_004,mixed_study,0.30365,0.36126,0.33246
31.96,mixed_004,mixed_study,0.30295,0.36228,0.33262
31.994,mixed_004,mixed_study,0.29994,0.36016,0.33005
32.026,mixed_004,mixed_study,0.30287,0.36802,0.33545
32.061,mixed_004,mixed_study,0.30216,0.36624,0.3342
32.093,mixed_004,mixed_study,0.30255,0.36606,0.33431
32.128,mixed_004,mixed_study,0.30936,0.36945,0.3394
32.159,mixed_004,mixed_study,0.3082,0.36878,0.33849
32.194,mixed_004,mixed_study,0.31114,0.35813,0.33463
32.226,mixed_004,mixed_study,0.30669,0.35489,0.33079
32.259,mixed_004,mixed_study,0.30537,0.3501,0.32773
32.293,mixed_004,mixed_study,0.30687,0.35786,0.33236
32.326,mixed_004,mixed_study,0.30903,0.36417,0.3366
32.361,mixed_004,mixed_study,0.31215,0.36024,0.3362
32.393,mixed_004,mixed_study,0.30615,0.35899,0.33257
32.426,mixed_004,mixed_study,0.30206,0.36051,0.33128
32.46,mixed_004,mixed_study,0.30178,0.36011,0.33095
32.494,mixed_004,mixed_study,0.30292,0.35557,0.32925
32.527,mixed_004,mixed_study,0.30245,0.35319,0.32782
32.559,mixed_004,mixed_study,0.29951,0.3537,0.32661
32.593,mixed_004,mixed_study,0.30052,0.35195,0.32624
32.626,mixed_004,mixed_study,0.30771,0.35322,0.33047
32.659,mixed_004,mixed_study,0.30644,0.35572,0.33108
32.693,mixed_004,mixed_study,0.3032,0.35301,0.32811
32.726,mixed_004,mixed_study,0.30359,0.35391,0.32875
32.761,mixed_004,mixed_study,0.30611,0.36,0.33305
32.793,mixed_004,mixed_study,0.30298,0.36534,0.33416
32.827,mixed_004,mixed_study,0.30808,0.35791,0.33299
32.86,mixed_004,mixed_study,0.30536,0.36122,0.33329
32.894,mixed_004,mixed_study,0.30458,0.35564,0.33011
32.926,mixed_004,mixed_study,0.30396,0.35637,0.33016
32.96,mixed_004,mixed_study,0.30279,0.35661,0.3297
32.993,mixed_004,mixed_study,0.30028,0.35558,0.32793
33.027,mixed_004,mixed_study,0.29864,0.34644,0.32254
33.06,mixed_004,mixed_study,0.28011,0.32815,0.30413
33.093,mixed_004,mixed_study,0.27296,0.32201,0.29749
33.126,mixed_004,mixed_study,0.2686,0.31065,0.28962
33.159,mixed_004,mixed_study,0.2742,0.32278,0.29849
33.193,mixed_004,mixed_study,0.27149,0.31694,0.29422
33.227,mixed_004,mixed_study,0.2757,0.31947,0.29758
33.259,mixed_004,mixed_study,0.26929,0.31832,0.2938
33.294,mixed_004,mixed_study,0.26822,0.33189,0.30005
33.327,mixed_004,mixed_study,0.26821,0.32696,0.29759
33.361,mixed_004,mixed_study,0.27158,0.3286,0.30009
33.394,mixed_004,mixed_study,0.27233,0.3325,0.30241
33.427,mixed_004,mixed_study,0.26644,0.33156,0.299
33.461,mixed_004,mixed_study,0.26917,0.33164,0.3004
33.494,mixed_004,mixed_study,0.27017,0.32824,0.29921
33.528,mixed_004,mixed_study,0.27363,0.32552,0.29957
33.561,mixed_004,mixed_study,0.26706,0.3293,0.29818
33.594,mixed_004,mixed_study,0.27585,0.33042,0.30313
33.627,mixed_004,mixed_study,0.27174,0.3287,0.30022
33.661,mixed_004,mixed_study,0.26717,0.32372,0.29545
33.694,mixed_004,mixed_study,0.26953,0.31686,0.29319
33.728,mixed_004,mixed_study,0.26252,0.31714,0.28983
33.76,mixed_004,mixed_study,0.25487,0.32237,0.28862
33.793,mixed_004,mixed_study,0.25001,0.32376,0.28688
33.827,mixed_004,mixed_study,0.25855,0.32387,0.29121
33.86,mixed_004,mixed_study,0.26291,0.32359,0.29325
33.893,mixed_004,mixed_study,0.26399,0.31847,0.29123
33.927,mixed_004,mixed_study,0.26056,0.31587,0.28822
33.96,mixed_004,mixed_study,0.26186,0.31869,0.29027
33.994,mixed_004,mixed_study,0.25712,0.31929,0.28821
34.027,mixed_004,mixed_study,0.25749,0.32158,0.28954
34.061,mixed_004,mixed_study,0.25963,0.3195,0.28956
34.094,mixed_004,mixed_study,0.25989,0.31802,0.28896
34.127,mixed_004,mixed_study,0.25819,0.32219,0.29019
34.161,mixed_004,mixed_study,0.2579,0.31903,0.28847
34.194,mixed_004,mixed_study,0.26063,0.31672,0.28867
34.227,mixed_004,mixed_study,0.25628,0.32164,0.28896
34.26,mixed_004,mixed_study,0.26219,0.32327,0.29273
34.294,mixed_004,mixed_study,0.26075,0.32081,0.29078
34.328,mixed_004,mixed_study,0.26054,0.32037,0.29046
34.36,mixed_004,mixed_study,0.25491,0.32086,0.28788
34.394,mixed_004,mixed_study,0.25716,0.31952,0.28834
34.427,mixed_004,mixed_study,0.25746,0.31972,0.28859
34.461,mixed_004,mixed_study,0.26011,0.32039,0.29025
34.494,mixed_004,mixed_study,0.25721,0.32021,0.28871
34.528,mixed_004,mixed_study,0.25646,0.32297,0.28971
34.56,mixed_004,mixed_study,0.25889,0.32481,0.29185
34.594,mixed_004,mixed_study,0.26384,0.31702,0.29043
34.627,mixed_004,mixed_study,0.25127,0.28782,0.26955
34.661,mixed_004,mixed_study,0.21553,0.24157,0.22855
34.694,mixed_004,mixed_study,0.22502,0.24254,0.23378
34.727,mixed_004,mixed_study,0.22081,0.24657,0.23369
34.761,mixed_004,mixed_study,0.23055,0.24709,0.23882
34.794,mixed_004,mixed_study,0.23233,0.24625,0.23929
34.827,mixed_004,mixed_study,0.23199,0.24539,0.23869
34.86,mixed_004,mixed_study,0.23149,0.25012,0.24081
34.894,mixed_004,mixed_study,0.228,0.24579,0.23689
34.928,mixed_004,mixed_study,0.22636,0.24449,0.23543
34.961,mixed_004,mixed_study,0.22409,0.24592,0.235
34.994,mixed_004,mixed_study,0.22252,0.24946,0.23599
35.028,mixed_004,mixed_study,0.21832,0.24698,0.23265
35.062,mixed_004,mixed_study,0.21822,0.23941,0.22882
35.094,mixed_004,mixed_study,0.21193,0.23631,0.22412
35.128,mixed_004,mixed_study,0.20643,0.23115,0.21879
35.161,mixed_004,mixed_study,0.20853,0.22806,0.21829
35.195,mixed_004,mixed_study,0.21081,0.23169,0.22125
35.228,mixed_004,mixed_study,0.2141,0.23132,0.22271
35.261,mixed_004,mixed_study,0.21631,0.23268,0.22449
35.295,mixed_004,mixed_study,0.21695,0.23793,0.22744
35.328,mixed_004,mixed_study,0.21316,0.23235,0.22275
35.361,mixed_004,mixed_study,0.20965,0.23038,0.22002
35.394,mixed_004,mixed_study,0.20726,0.23483,0.22105
35.427,mixed_004,mixed_study,0.20592,0.22807,0.21699
35.461,mixed_004,mixed_study,0.21089,0.23334,0.22212
35.494,mixed_004,mixed_study,0.21232,0.23096,0.22164
35.528,mixed_004,mixed_study,0.20713,0.22405,0.21559
35.56,mixed_004,mixed_study,0.20227,0.22625,0.21426
35.595,mixed_004,mixed_study,0.19965,0.22138,0.21051
35.628,mixed_004,mixed_study,0.19709,0.21875,0.20792
35.661,mixed_004,mixed_study,0.19768,0.22086,0.20927
35.695,mixed_004,mixed_study,0.1945,0.21801,0.20625
35.728,mixed_004,mixed_study,0.18866,0.22264,0.20565
35.761,mixed_004,mixed_study,0.18888,0.21577,0.20232
35.794,mixed_004,mixed_study,0.18648,0.22423,0.20535
35.828,mixed_004,mixed_study,0.1882,0.21985,0.20403
35.889,mixed_004,mixed_study,0.18883,0.21965,0.20424
35.928,mixed_004,mixed_study,0.19086,0.21448,0.20267
35.962,mixed_004,mixed_study,0.19082,0.21757,0.2042
35.995,mixed_004,mixed_study,0.18665,0.2145,0.20057
36.028,mixed_004,mixed_study,0.17971,0.21472,0.19722
36.061,mixed_004,mixed_study,0.19012,0.2131,0.20161
36.095,mixed_004,mixed_study,0.19629,0.2166,0.20645
36.129,mixed_004,mixed_study,0.19927,0.21494,0.2071
36.161,mixed_004,mixed_study,0.20078,0.21749,0.20913
36.196,mixed_004,mixed_study,0.19933,0.21954,0.20944
36.228,mixed_004,mixed_study,0.19913,0.21479,0.20696
36.261,mixed_004,mixed_study,0.20145,0.21793,0.20969
36.295,mixed_004,mixed_study,0.20322,0.22338,0.2133
36.328,mixed_004,mixed_study,0.20174,0.21807,0.2099
36.362,mixed_004,mixed_study,0.20295,0.22365,0.2133
36.395,mixed_004,mixed_study,0.20506,0.22588,0.21547
36.428,mixed_004,mixed_study,0.20144,0.2246,0.21302
36.462,mixed_004,mixed_study,0.19736,0.22047,0.20892
36.495,mixed_004,mixed_study,0.20032,0.2205,0.21041
36.528,mixed_004,mixed_study,0.1998,0.22641,0.2131
36.562,mixed_004,mixed_study,0.19478,0.22709,0.21094
36.595,mixed_004,mixed_study,0.20039,0.2308,0.21559
36.629,mixed_004,mixed_study,0.20054,0.2324,0.21647
36.662,mixed_004,mixed_study,0.19688,0.22468,0.21078
36.695,mixed_004,mixed_study,0.19866,0.22555,0.21211
36.728,mixed_004,mixed_study,0.20815,0.24305,0.2256
36.762,mixed_004,mixed_study,0.23987,0.25676,0.24832
36.796,mixed_004,mixed_study,0.26593,0.31391,0.28992
36.829,mixed_004,mixed_study,0.2786,0.33306,0.30583
36.861,mixed_004,mixed_study,0.28577,0.34591,0.31584
36.896,mixed_004,mixed_study,0.28871,0.34965,0.31918
36.929,mixed_004,mixed_study,0.28815,0.34893,0.31854
36.962,mixed_004,mixed_study,0.29153,0.3502,0.32087
36.994,mixed_004,mixed_study,0.28436,0.34764,0.316
37.029,mixed_004,mixed_study,0.28708,0.35478,0.32093
37.062,mixed_004,mixed_study,0.28482,0.35011,0.31747
37.095,mixed_004,mixed_study,0.29066,0.34472,0.31769
37.129,mixed_004,mixed_study,0.29176,0.34502,0.31839
37.162,mixed_004,mixed_study,0.28976,0.34709,0.31842
37.195,mixed_004,mixed_study,0.28767,0.34866,0.31817
37.229,mixed_004,mixed_study,0.2881,0.35425,0.32118
37.263,mixed_004,mixed_study,0.28383,0.3473,0.31557
37.296,mixed_004,mixed_study,0.28263,0.34296,0.3128
37.329,mixed_004,mixed_study,0.28321,0.34588,0.31454
37.362,mixed_004,mixed_study,0.28107,0.35237,0.31672
37.395,mixed_004,mixed_study,0.28145,0.34307,0.31226
37.429,mixed_004,mixed_study,0.2791,0.33725,0.30817
37.462,mixed_004,mixed_study,0.27568,0.34071,0.30819
37.495,mixed_004,mixed_study,0.27559,0.33908,0.30733
37.529,mixed_004,mixed_study,0.27544,0.33944,0.30744
37.562,mixed_004,mixed_study,0.27567,0.33987,0.30777
37.595,mixed_004,mixed_study,0.27973,0.34317,0.31145
37.629,mixed_004,mixed_study,0.28045,0.33897,0.30971
37.662,mixed_004,mixed_study,0.28329,0.33887,0.31108
37.695,mixed_004,mixed_study,0.27715,0.34421,0.31068
37.728,mixed_004,mixed_study,0.28238,0.34755,0.31497
37.762,mixed_004,mixed_study,0.28115,0.33385,0.3075
37.795,mixed_004,mixed_study,0.28345,0.33322,0.30833
37.829,mixed_004,mixed_study,0.28243,0.3308,0.30661
37.862,mixed_004,mixed_study,0.27994,0.33895,0.30945
37.895,mixed_004,mixed_study,0.28224,0.33945,0.31084
37.929,mixed_004,mixed_study,0.27933,0.3346,0.30697
37.962,mixed_004,mixed_study,0.27575,0.33659,0.30617
37.996,mixed_004,mixed_study,0.27515,0.33458,0.30487
38.029,mixed_004,mixed_study,0.25805,0.31483,0.28644
38.062,mixed_004,mixed_study,0.23797,0.2913,0.26463
38.096,mixed_004,mixed_study,0.25002,0.23819,0.24411
38.13,mixed_004,mixed_study,0.2172,0.23383,0.22551
38.163,mixed_004,mixed_study,0.20656,0.23418,0.22037
38.196,mixed_004,mixed_study,0.21095,0.23063,0.22079
38.23,mixed_004,mixed_study,0.20585,0.23051,0.21818
38.262,mixed_004,mixed_study,0.20348,0.22919,0.21634
38.296,mixed_004,mixed_study,0.20392,0.23425,0.21908
38.329,mixed_004,mixed_study,0.20557,0.23592,0.22075
38.362,mixed_004,mixed_study,0.21042,0.22594,0.21818
38.396,mixed_004,mixed_study,0.20501,0.23099,0.218
38.429,mixed_004,mixed_study,0.20372,0.23269,0.21821
38.463,mixed_004,mixed_study,0.20476,0.23313,0.21894
38.496,mixed_004,mixed_study,0.20596,0.23297,0.21947
38.529,mixed_004,mixed_study,0.19981,0.23362,0.21672
38.563,mixed_004,mixed_study,0.1959,0.23483,0.21536
38.595,mixed_004,mixed_study,0.18966,0.24038,0.21502
38.63,mixed_004,mixed_study,0.18418,0.2391,0.21164
38.663,mixed_004,mixed_study,0.19158,0.24007,0.21583
38.696,mixed_004,mixed_study,0.1926,0.23264,0.21262
38.729,mixed_004,mixed_study,0.19755,0.23041,0.21398
38.763,mixed_004,mixed_study,0.19797,0.22874,0.21336
38.796,mixed_004,mixed_study,0.19649,0.23078,0.21364
38.829,mixed_004,mixed_study,0.18496,0.22869,0.20682
38.863,mixed_004,mixed_study,0.19051,0.21875,0.20463
38.897,mixed_004,mixed_study,0.20074,0.22043,0.21058
38.93,mixed_004,mixed_study,0.19943,0.21578,0.2076
38.963,mixed_004,mixed_study,0.20446,0.21505,0.20975
38.996,mixed_004,mixed_study,0.20616,0.21804,0.2121
39.03,mixed_004,mixed_study,0.20369,0.22282,0.21325
39.062,mixed_004,mixed_study,0.20084,0.22,0.21042
39.096,mixed_004,mixed_study,0.20238,0.22573,0.21406
39.13,mixed_004,mixed_study,0.20507,0.23072,0.21789
39.163,mixed_004,mixed_study,0.20129,0.22502,0.21316
39.196,mixed_004,mixed_study,0.20796,0.22494,0.21645
39.229,mixed_004,mixed_study,0.23145,0.24308,0.23727
39.263,mixed_004,mixed_study,0.26434,0.30484,0.28459
39.296,mixed_004,mixed_study,0.28006,0.31307,0.29657
39.329,mixed_004,mixed_study,0.29132,0.34575,0.31854
39.363,mixed_004,mixed_study,0.28851,0.35273,0.32062
39.396,mixed_004,mixed_study,0.29202,0.34352,0.31777
39.43,mixed_004,mixed_study,0.29141,0.34499,0.3182
39.463,mixed_004,mixed_study,0.28937,0.34843,0.3189
39.496,mixed_004,mixed_study,0.28732,0.35889,0.32311
39.53,mixed_004,mixed_study,0.29061,0.3564,0.3235
39.563,mixed_004,mixed_study,0.2885,0.3652,0.32685
39.596,mixed_004,mixed_study,0.28135,0.34682,0.31409
39.63,mixed_004,mixed_study,0.28551,0.34564,0.31557
39.663,mixed_004,mixed_study,0.28825,0.34551,0.31688
39.696,mixed_004,mixed_study,0.28623,0.34876,0.31749
39.729,mixed_004,mixed_study,0.28796,0.3466,0.31728
39.763,mixed_004,mixed_study,0.28844,0.34791,0.31818
39.797,mixed_004,mixed_study,0.2879,0.3513,0.3196
39.83,mixed_004,mixed_study,0.28631,0.34547,0.31589
39.863,mixed_004,mixed_study,0.28834,0.35087,0.31961
39.897,mixed_004,mixed_study,0.28508,0.35922,0.32215
39.929,mixed_004,mixed_study,0.28334,0.35822,0.32078
39.963,mixed_004,mixed_study,0.28498,0.35142,0.3182
39.996,mixed_004,mixed_study,0.28365,0.35447,0.31906
40.03,mixed_004,mixed_study,0.28862,0.35677,0.3227
40.063,mixed_004,mixed_study,0.28529,0.36518,0.32523
40.096,mixed_004,mixed_study,0.28889,0.36438,0.32663
40.131,mixed_004,mixed_study,0.27996,0.35994,0.31995
40.163,mixed_004,mixed_study,0.28523,0.36224,0.32373
40.196,mixed_004,mixed_study,0.28252,0.35223,0.31737
40.23,mixed_004,mixed_study,0.28247,0.35471,0.31859
40.263,mixed_004,mixed_study,0.21536,0.25159,0.23347
40.297,mixed_004,mixed_study,0.05055,0.14909,0.09982
40.33,mixed_004,mixed_study,0.0525,0.12028,0.08639
40.364,mixed_004,mixed_study,0.0683,0.1422,0.10525
40.397,mixed_004,mixed_study,0.07625,0.18607,0.13116
40.431,mixed_004,mixed_study,0.17221,0.22017,0.19619
40.463,mixed_004,mixed_study,0.19679,0.26339,0.23009
40.498,mixed_004,mixed_study,0.22281,0.26578,0.24429
40.53,mixed_004,mixed_study,0.2287,0.28837,0.25853
40.563,mixed_004,mixed_study,0.22956,0.31273,0.27114
40.597,mixed_004,mixed_study,0.24352,0.31532,0.27942
40.63,mixed_004,mixed_study,0.24393,0.32872,0.28632
40.663,mixed_004,mixed_study,0.24516,0.33617,0.29066
40.697,mixed_004,mixed_study,0.24755,0.34164,0.29459
40.73,mixed_004,mixed_study,0.2511,0.33181,0.29146
40.764,mixed_004,mixed_study,0.2529,0.34099,0.29694
40.798,mixed_004,mixed_study,0.25477,0.33905,0.29691
40.831,mixed_004,mixed_study,0.26116,0.34656,0.30386
